"","AAV2020","CODGEO","LIBAAV2020","CATEAAV2020","DEP","REG","TAAV2017","TDAAV2017","NB_COM"
"13386","015","27497","Rouen","20","27","28","3","34",317
"13387","015","76636","Rouen","20","76","28","3","34",317
"13388","015","76039","Rouen","20","76","28","3","34",317
"13389","015","76046","Rouen","20","76","28","3","34",317
"13390","015","76681","Rouen","12","76","28","3","34",317
"13391","015","27110","Rouen","20","27","28","3","34",317
"13392","015","76385","Rouen","20","76","28","3","34",317
"13393","015","76086","Rouen","20","76","28","3","34",317
"13394","015","27699","Rouen","20","27","28","3","34",317
"13395","015","76723","Rouen","20","76","28","3","34",317
"13396","015","76717","Rouen","20","76","28","3","34",317
"13397","015","76599","Rouen","20","76","28","3","34",317
"13398","015","76514","Rouen","20","76","28","3","34",317
"13399","015","76025","Rouen","20","76","28","3","34",317
"13400","015","76047","Rouen","20","76","28","3","34",317
"13401","015","76506","Rouen","20","76","28","3","34",317
"13402","015","27363","Rouen","20","27","28","3","34",317
"13403","015","76203","Rouen","20","76","28","3","34",317
"13404","015","27394","Rouen","20","27","28","3","34",317
"13405","015","76066","Rouen","20","76","28","3","34",317
"13406","015","76198","Rouen","20","76","28","3","34",317
"13407","015","76204","Rouen","20","76","28","3","34",317
"13408","015","76469","Rouen","20","76","28","3","34",317
"13409","015","76474","Rouen","12","76","28","3","34",317
"13410","015","76503","Rouen","20","76","28","3","34",317
"13411","015","76412","Rouen","20","76","28","3","34",317
"13412","015","76316","Rouen","20","76","28","3","34",317
"13413","015","76369","Rouen","20","76","28","3","34",317
"13414","015","76264","Rouen","20","76","28","3","34",317
"13415","015","76350","Rouen","20","76","28","3","34",317
"13416","015","27012","Rouen","20","27","28","3","34",317
"13417","015","27453","Rouen","20","27","28","3","34",317
"13418","015","76632","Rouen","20","76","28","3","34",317
"13419","015","76383","Rouen","20","76","28","3","34",317
"13420","015","76216","Rouen","12","76","28","3","34",317
"13421","015","27103","Rouen","20","27","28","3","34",317
"13422","015","76668","Rouen","20","76","28","3","34",317
"13423","015","76308","Rouen","20","76","28","3","34",317
"13424","015","76177","Rouen","20","76","28","3","34",317
"13425","015","76377","Rouen","20","76","28","3","34",317
"13426","015","76566","Rouen","20","76","28","3","34",317
"13427","015","76759","Rouen","20","76","28","3","34",317
"13428","015","76387","Rouen","20","76","28","3","34",317
"13429","015","76099","Rouen","20","76","28","3","34",317
"13430","015","76611","Rouen","20","76","28","3","34",317
"13431","015","76231","Rouen","20","76","28","3","34",317
"13432","015","76103","Rouen","12","76","28","3","34",317
"13433","015","27572","Rouen","20","27","28","3","34",317
"13434","015","76352","Rouen","20","76","28","3","34",317
"13435","015","76594","Rouen","20","76","28","3","34",317
"13436","015","76675","Rouen","20","76","28","3","34",317
"13437","015","27338","Rouen","20","27","28","3","34",317
"13438","015","76621","Rouen","20","76","28","3","34",317
"13439","015","76756","Rouen","20","76","28","3","34",317
"13440","015","27670","Rouen","20","27","28","3","34",317
"13441","015","76253","Rouen","20","76","28","3","34",317
"13442","015","76588","Rouen","20","76","28","3","34",317
"13443","015","76458","Rouen","20","76","28","3","34",317
"13444","015","76452","Rouen","20","76","28","3","34",317
"13445","015","76285","Rouen","20","76","28","3","34",317
"13446","015","27386","Rouen","20","27","28","3","34",317
"13447","015","76676","Rouen","20","76","28","3","34",317
"13448","015","27531","Rouen","20","27","28","3","34",317
"13449","015","27454","Rouen","20","27","28","3","34",317
"13450","015","76311","Rouen","20","76","28","3","34",317
"13451","015","76509","Rouen","20","76","28","3","34",317
"13452","015","27340","Rouen","20","27","28","3","34",317
"13453","015","76497","Rouen","20","76","28","3","34",317
"13454","015","76163","Rouen","20","76","28","3","34",317
"13455","015","27595","Rouen","20","27","28","3","34",317
"13456","015","27638","Rouen","20","27","28","3","34",317
"13457","015","76105","Rouen","20","76","28","3","34",317
"13458","015","76521","Rouen","20","76","28","3","34",317
"13459","015","76631","Rouen","20","76","28","3","34",317
"13460","015","76634","Rouen","20","76","28","3","34",317
"13461","015","76126","Rouen","20","76","28","3","34",317
"13462","015","76461","Rouen","20","76","28","3","34",317
"13463","015","76069","Rouen","20","76","28","3","34",317
"13464","015","76245","Rouen","20","76","28","3","34",317
"13465","015","76023","Rouen","20","76","28","3","34",317
"13466","015","76495","Rouen","20","76","28","3","34",317
"13467","015","76138","Rouen","20","76","28","3","34",317
"13468","015","27593","Rouen","20","27","28","3","34",317
"13469","015","27348","Rouen","20","27","28","3","34",317
"13470","015","76060","Rouen","20","76","28","3","34",317
"13471","015","27586","Rouen","20","27","28","3","34",317
"13472","015","76227","Rouen","20","76","28","3","34",317
"13473","015","76193","Rouen","20","76","28","3","34",317
"13474","015","76100","Rouen","20","76","28","3","34",317
"13475","015","27196","Rouen","20","27","28","3","34",317
"13476","015","76728","Rouen","20","76","28","3","34",317
"13477","015","27661","Rouen","20","27","28","3","34",317
"13478","015","76580","Rouen","20","76","28","3","34",317
"13479","015","76244","Rouen","20","76","28","3","34",317
"13480","015","76455","Rouen","20","76","28","3","34",317
"13481","015","76491","Rouen","20","76","28","3","34",317
"13482","015","27089","Rouen","20","27","28","3","34",317
"13483","015","76456","Rouen","20","76","28","3","34",317
"13484","015","76222","Rouen","20","76","28","3","34",317
"13485","015","76063","Rouen","20","76","28","3","34",317
"13486","015","76070","Rouen","20","76","28","3","34",317
"13487","015","76201","Rouen","20","76","28","3","34",317
"13488","015","76628","Rouen","20","76","28","3","34",317
"13489","015","76673","Rouen","20","76","28","3","34",317
"13490","015","76417","Rouen","20","76","28","3","34",317
"13491","015","76020","Rouen","20","76","28","3","34",317
"13492","015","76107","Rouen","20","76","28","3","34",317
"13493","015","76018","Rouen","20","76","28","3","34",317
"13494","015","76757","Rouen","20","76","28","3","34",317
"13495","015","76457","Rouen","20","76","28","3","34",317
"13496","015","27083","Rouen","20","27","28","3","34",317
"13497","015","76752","Rouen","20","76","28","3","34",317
"13498","015","76223","Rouen","20","76","28","3","34",317
"13499","015","76121","Rouen","20","76","28","3","34",317
"13500","015","76125","Rouen","20","76","28","3","34",317
"13501","015","76608","Rouen","20","76","28","3","34",317
"13502","015","76106","Rouen","20","76","28","3","34",317
"13503","015","76200","Rouen","20","76","28","3","34",317
"13504","015","76094","Rouen","20","76","28","3","34",317
"13505","015","76247","Rouen","20","76","28","3","34",317
"13506","015","76109","Rouen","20","76","28","3","34",317
"13507","015","27313","Rouen","20","27","28","3","34",317
"13508","015","27085","Rouen","20","27","28","3","34",317
"13509","015","76614","Rouen","20","76","28","3","34",317
"13510","015","76575","Rouen","12","76","28","3","34",317
"13511","015","27631","Rouen","20","27","28","3","34",317
"13512","015","76234","Rouen","20","76","28","3","34",317
"13513","015","76237","Rouen","20","76","28","3","34",317
"13514","015","76583","Rouen","20","76","28","3","34",317
"13515","015","76581","Rouen","20","76","28","3","34",317
"13516","015","76095","Rouen","12","76","28","3","34",317
"13517","015","76415","Rouen","20","76","28","3","34",317
"13518","015","27558","Rouen","20","27","28","3","34",317
"13519","015","76416","Rouen","20","76","28","3","34",317
"13520","015","27529","Rouen","20","27","28","3","34",317
"13521","015","76367","Rouen","20","76","28","3","34",317
"13522","015","76449","Rouen","20","76","28","3","34",317
"13523","015","76574","Rouen","20","76","28","3","34",317
"13524","015","27091","Rouen","20","27","28","3","34",317
"13525","015","76292","Rouen","20","76","28","3","34",317
"13526","015","76287","Rouen","20","76","28","3","34",317
"13527","015","76230","Rouen","20","76","28","3","34",317
"13528","015","76743","Rouen","20","76","28","3","34",317
"13529","015","76538","Rouen","20","76","28","3","34",317
"13530","015","76738","Rouen","20","76","28","3","34",317
"13531","015","76113","Rouen","20","76","28","3","34",317
"13532","015","27580","Rouen","20","27","28","3","34",317
"13533","015","76370","Rouen","20","76","28","3","34",317
"13534","015","27319","Rouen","20","27","28","3","34",317
"13535","015","76617","Rouen","20","76","28","3","34",317
"13536","015","76325","Rouen","20","76","28","3","34",317
"13537","015","76111","Rouen","20","76","28","3","34",317
"13538","015","76358","Rouen","20","76","28","3","34",317
"13539","015","76486","Rouen","20","76","28","3","34",317
"13540","015","76709","Rouen","20","76","28","3","34",317
"13541","015","76116","Rouen","20","76","28","3","34",317
"13542","015","76088","Rouen","20","76","28","3","34",317
"13543","015","76498","Rouen","12","76","28","3","34",317
"13544","015","76096","Rouen","20","76","28","3","34",317
"13545","015","27316","Rouen","20","27","28","3","34",317
"13546","015","76271","Rouen","20","76","28","3","34",317
"13547","015","76135","Rouen","20","76","28","3","34",317
"13548","015","27672","Rouen","20","27","28","3","34",317
"13549","015","27133","Rouen","20","27","28","3","34",317
"13550","015","27228","Rouen","20","27","28","3","34",317
"13551","015","76057","Rouen","20","76","28","3","34",317
"13552","015","76453","Rouen","20","76","28","3","34",317
"13553","015","76139","Rouen","20","76","28","3","34",317
"13554","015","76484","Rouen","20","76","28","3","34",317
"13555","015","76157","Rouen","12","76","28","3","34",317
"13556","015","27317","Rouen","20","27","28","3","34",317
"13557","015","27469","Rouen","20","27","28","3","34",317
"13558","015","27320","Rouen","20","27","28","3","34",317
"13559","015","76243","Rouen","20","76","28","3","34",317
"13560","015","76656","Rouen","20","76","28","3","34",317
"13561","015","27458","Rouen","20","27","28","3","34",317
"13562","015","76753","Rouen","20","76","28","3","34",317
"13563","015","27039","Rouen","20","27","28","3","34",317
"13564","015","27579","Rouen","20","27","28","3","34",317
"13565","015","76283","Rouen","20","76","28","3","34",317
"13566","015","76602","Rouen","20","76","28","3","34",317
"13567","015","76540","Rouen","11","76","28","3","34",317
"13568","015","76601","Rouen","20","76","28","3","34",317
"13569","015","76005","Rouen","12","76","28","3","34",317
"13570","015","76443","Rouen","20","76","28","3","34",317
"13571","015","76153","Rouen","20","76","28","3","34",317
"13572","015","76740","Rouen","20","76","28","3","34",317
"13573","015","27090","Rouen","20","27","28","3","34",317
"13574","015","76396","Rouen","20","76","28","3","34",317
"13575","015","76366","Rouen","20","76","28","3","34",317
"13576","015","27470","Rouen","20","27","28","3","34",317
"13577","015","76331","Rouen","20","76","28","3","34",317
"13578","015","76360","Rouen","20","76","28","3","34",317
"13579","015","76284","Rouen","20","76","28","3","34",317
"13580","015","76354","Rouen","20","76","28","3","34",317
"13581","015","76604","Rouen","20","76","28","3","34",317
"13582","015","76737","Rouen","20","76","28","3","34",317
"13583","015","76056","Rouen","20","76","28","3","34",317
"13584","015","76290","Rouen","20","76","28","3","34",317
"13585","015","27188","Rouen","20","27","28","3","34",317
"13586","015","76282","Rouen","20","76","28","3","34",317
"13587","015","76750","Rouen","20","76","28","3","34",317
"13588","015","76108","Rouen","12","76","28","3","34",317
"13589","015","76573","Rouen","20","76","28","3","34",317
"13590","015","76289","Rouen","20","76","28","3","34",317
"13591","015","76570","Rouen","20","76","28","3","34",317
"13592","015","76228","Rouen","20","76","28","3","34",317
"13593","015","76536","Rouen","20","76","28","3","34",317
"13594","015","76578","Rouen","20","76","28","3","34",317
"13595","015","27077","Rouen","20","27","28","3","34",317
"13596","015","76451","Rouen","12","76","28","3","34",317
"13597","015","76410","Rouen","12","76","28","3","34",317
"13598","015","76322","Rouen","12","76","28","3","34",317
"13599","015","76654","Rouen","20","76","28","3","34",317
"13600","015","76517","Rouen","20","76","28","3","34",317
"13601","015","27616","Rouen","20","27","28","3","34",317
"13602","015","76152","Rouen","20","76","28","3","34",317
"13603","015","76149","Rouen","20","76","28","3","34",317
"13604","015","76446","Rouen","20","76","28","3","34",317
"13605","015","76362","Rouen","20","76","28","3","34",317
"13606","015","76146","Rouen","20","76","28","3","34",317
"13607","015","76705","Rouen","20","76","28","3","34",317
"13608","015","76062","Rouen","20","76","28","3","34",317
"13609","015","76448","Rouen","20","76","28","3","34",317
"13610","015","76359","Rouen","20","76","28","3","34",317
"13611","015","76532","Rouen","20","76","28","3","34",317
"13612","015","27134","Rouen","20","27","28","3","34",317
"13613","015","76700","Rouen","20","76","28","3","34",317
"13614","015","76445","Rouen","20","76","28","3","34",317
"13615","015","76535","Rouen","20","76","28","3","34",317
"13616","015","76328","Rouen","20","76","28","3","34",317
"13617","015","76273","Rouen","20","76","28","3","34",317
"13618","015","76148","Rouen","20","76","28","3","34",317
"13619","015","76147","Rouen","20","76","28","3","34",317
"13620","015","76007","Rouen","20","76","28","3","34",317
"13621","015","76648","Rouen","20","76","28","3","34",317
"13622","015","27582","Rouen","20","27","28","3","34",317
"13623","015","76010","Rouen","20","76","28","3","34",317
"13624","015","76274","Rouen","20","76","28","3","34",317
"13625","015","76319","Rouen","20","76","28","3","34",317
"13626","015","76402","Rouen","20","76","28","3","34",317
"13627","017","06103","Nice","20","06","93","3","34",100
"13628","017","06144","Nice","20","06","93","3","34",100
"13629","017","06046","Nice","20","06","93","3","34",100
"13630","017","06045","Nice","20","06","93","3","34",100
"13631","017","06019","Nice","20","06","93","3","34",100
"13632","017","06006","Nice","20","06","93","3","34",100
"13633","017","06099","Nice","20","06","93","3","34",100
"13634","017","06105","Nice","20","06","93","3","34",100
"13635","017","06044","Nice","20","06","93","3","34",100
"13636","017","06098","Nice","20","06","93","3","34",100
"13637","017","06109","Nice","20","06","93","3","34",100
"13638","017","06048","Nice","20","06","93","3","34",100
"13639","017","06135","Nice","20","06","93","3","34",100
"13640","017","06121","Nice","20","06","93","3","34",100
"13641","017","06005","Nice","20","06","93","3","34",100
"13642","017","06126","Nice","20","06","93","3","34",100
"13643","017","04194","Nice","20","04","93","3","34",100
"13644","017","06021","Nice","20","06","93","3","34",100
"13645","017","06055","Nice","20","06","93","3","34",100
"13646","017","06102","Nice","20","06","93","3","34",100
"13647","017","06080","Nice","20","06","93","3","34",100
"13648","017","06129","Nice","20","06","93","3","34",100
"13649","017","06123","Nice","12","06","93","3","34",100
"13650","017","06148","Nice","20","06","93","3","34",100
"13651","017","06043","Nice","20","06","93","3","34",100
"13652","017","06087","Nice","20","06","93","3","34",100
"13653","017","06117","Nice","20","06","93","3","34",100
"13654","017","06081","Nice","20","06","93","3","34",100
"13655","017","06122","Nice","20","06","93","3","34",100
"13656","017","06016","Nice","20","06","93","3","34",100
"13657","017","06052","Nice","20","06","93","3","34",100
"13658","017","06096","Nice","20","06","93","3","34",100
"13659","017","06157","Nice","20","06","93","3","34",100
"13660","017","06127","Nice","20","06","93","3","34",100
"13661","017","06142","Nice","20","06","93","3","34",100
"13662","017","06022","Nice","20","06","93","3","34",100
"13663","017","06013","Nice","20","06","93","3","34",100
"13664","017","06146","Nice","20","06","93","3","34",100
"13665","017","06145","Nice","20","06","93","3","34",100
"13666","017","06147","Nice","20","06","93","3","34",100
"13667","017","06063","Nice","20","06","93","3","34",100
"13668","017","06158","Nice","20","06","93","3","34",100
"13669","017","06034","Nice","20","06","93","3","34",100
"13670","017","06101","Nice","20","06","93","3","34",100
"13671","017","06050","Nice","20","06","93","3","34",100
"13672","017","06042","Nice","20","06","93","3","34",100
"13673","017","06094","Nice","20","06","93","3","34",100
"13674","017","06002","Nice","20","06","93","3","34",100
"13675","017","06131","Nice","20","06","93","3","34",100
"13676","017","06114","Nice","12","06","93","3","34",100
"13677","017","06014","Nice","20","06","93","3","34",100
"13678","017","06008","Nice","20","06","93","3","34",100
"13679","017","06128","Nice","20","06","93","3","34",100
"13680","017","06078","Nice","20","06","93","3","34",100
"13681","017","06057","Nice","20","06","93","3","34",100
"13682","017","06149","Nice","12","06","93","3","34",100
"13683","017","06156","Nice","20","06","93","3","34",100
"13684","017","06097","Nice","20","06","93","3","34",100
"13685","017","06047","Nice","20","06","93","3","34",100
"13686","017","06106","Nice","20","06","93","3","34",100
"13687","017","06141","Nice","20","06","93","3","34",100
"13688","017","06015","Nice","20","06","93","3","34",100
"13689","017","06065","Nice","20","06","93","3","34",100
"13690","017","06088","Nice","11","06","93","3","34",100
"13691","017","06027","Nice","12","06","93","3","34",100
"13692","017","06060","Nice","20","06","93","3","34",100
"13693","017","06100","Nice","20","06","93","3","34",100
"13694","017","06143","Nice","20","06","93","3","34",100
"13695","017","06064","Nice","20","06","93","3","34",100
"13696","017","06061","Nice","20","06","93","3","34",100
"13697","017","06074","Nice","20","06","93","3","34",100
"13698","017","06092","Nice","20","06","93","3","34",100
"13699","017","06093","Nice","20","06","93","3","34",100
"13700","017","06011","Nice","20","06","93","3","34",100
"13701","017","06161","Nice","12","06","93","3","34",100
"13702","017","06159","Nice","12","06","93","3","34",100
"13703","017","06039","Nice","20","06","93","3","34",100
"13704","017","06077","Nice","20","06","93","3","34",100
"13705","017","04170","Nice","20","04","93","3","34",100
"13706","017","06033","Nice","20","06","93","3","34",100
"13707","017","06025","Nice","20","06","93","3","34",100
"13708","017","06107","Nice","20","06","93","3","34",100
"13709","017","06110","Nice","20","06","93","3","34",100
"13710","017","06112","Nice","20","06","93","3","34",100
"13711","017","06091","Nice","20","06","93","3","34",100
"13712","017","06020","Nice","20","06","93","3","34",100
"13713","017","06139","Nice","20","06","93","3","34",100
"13714","017","06151","Nice","20","06","93","3","34",100
"13715","017","06031","Nice","20","06","93","3","34",100
"13716","017","06009","Nice","20","06","93","3","34",100
"13717","017","06017","Nice","20","06","93","3","34",100
"13718","017","06001","Nice","20","06","93","3","34",100
"13719","017","06054","Nice","20","06","93","3","34",100
"13720","017","06066","Nice","20","06","93","3","34",100
"13721","017","06072","Nice","20","06","93","3","34",100
"13722","017","06082","Nice","20","06","93","3","34",100
"13723","017","06075","Nice","20","06","93","3","34",100
"13724","017","06115","Nice","20","06","93","3","34",100
"13725","017","06111","Nice","20","06","93","3","34",100
"13726","017","06076","Nice","20","06","93","3","34",100
"13727","018","83018","Toulon","20","83","93","3","34",35
"13728","018","83103","Toulon","20","83","93","3","34",35
"13729","018","83016","Toulon","20","83","93","3","34",35
"13730","018","83059","Toulon","20","83","93","3","34",35
"13731","018","83137","Toulon","11","83","93","3","34",35
"13732","018","83064","Toulon","20","83","93","3","34",35
"13733","018","83053","Toulon","20","83","93","3","34",35
"13734","018","83100","Toulon","20","83","93","3","34",35
"13735","018","83129","Toulon","13","83","93","3","34",35
"13736","018","83098","Toulon","12","83","93","3","34",35
"13737","018","83069","Toulon","20","83","93","3","34",35
"13738","018","83108","Toulon","20","83","93","3","34",35
"13739","018","83017","Toulon","20","83","93","3","34",35
"13740","018","83047","Toulon","20","83","93","3","34",35
"13741","018","83062","Toulon","12","83","93","3","34",35
"13742","018","83126","Toulon","13","83","93","3","34",35
"13743","018","83106","Toulon","20","83","93","3","34",35
"13744","018","83092","Toulon","20","83","93","3","34",35
"13745","018","83088","Toulon","20","83","93","3","34",35
"13746","018","83054","Toulon","20","83","93","3","34",35
"13747","018","83123","Toulon","13","83","93","3","34",35
"13748","018","83130","Toulon","20","83","93","3","34",35
"13749","018","83049","Toulon","20","83","93","3","34",35
"13750","018","83090","Toulon","20","83","93","3","34",35
"13751","018","83144","Toulon","12","83","93","3","34",35
"13752","018","83111","Toulon","20","83","93","3","34",35
"13753","018","83009","Toulon","20","83","93","3","34",35
"13754","018","83077","Toulon","20","83","93","3","34",35
"13755","018","83132","Toulon","20","83","93","3","34",35
"13756","018","83033","Toulon","20","83","93","3","34",35
"13757","018","83131","Toulon","20","83","93","3","34",35
"13758","018","83034","Toulon","20","83","93","3","34",35
"13759","018","83153","Toulon","20","83","93","3","34",35
"13760","018","83035","Toulon","20","83","93","3","34",35
"13761","018","83091","Toulon","20","83","93","3","34",35
"13762","019","37060","Tours","20","37","24","3","34",162
"13763","019","37281","Tours","20","37","24","3","34",162
"13764","019","37073","Tours","20","37","24","3","34",162
"13765","019","37158","Tours","20","37","24","3","34",162
"13766","019","37155","Tours","20","37","24","3","34",162
"13767","019","37279","Tours","20","37","24","3","34",162
"13768","019","37237","Tours","20","37","24","3","34",162
"13769","019","37006","Tours","20","37","24","3","34",162
"13770","019","37250","Tours","20","37","24","3","34",162
"13771","019","37160","Tours","20","37","24","3","34",162
"13772","019","37116","Tours","20","37","24","3","34",162
"13773","019","37032","Tours","20","37","24","3","34",162
"13774","019","37226","Tours","20","37","24","3","34",162
"13775","019","37253","Tours","20","37","24","3","34",162
"13776","019","37159","Tours","20","37","24","3","34",162
"13777","019","37203","Tours","20","37","24","3","34",162
"13778","019","37037","Tours","20","37","24","3","34",162
"13779","019","37153","Tours","20","37","24","3","34",162
"13780","019","37002","Tours","20","37","24","3","34",162
"13781","019","37251","Tours","20","37","24","3","34",162
"13782","019","37104","Tours","20","37","24","3","34",162
"13783","019","37249","Tours","20","37","24","3","34",162
"13784","019","37270","Tours","20","37","24","3","34",162
"13785","019","37036","Tours","20","37","24","3","34",162
"13786","019","37027","Tours","20","37","24","3","34",162
"13787","019","37205","Tours","20","37","24","3","34",162
"13788","019","37280","Tours","20","37","24","3","34",162
"13789","019","37075","Tours","20","37","24","3","34",162
"13790","019","37245","Tours","20","37","24","3","34",162
"13791","019","37124","Tours","20","37","24","3","34",162
"13792","019","37143","Tours","20","37","24","3","34",162
"13793","019","37247","Tours","20","37","24","3","34",162
"13794","019","37059","Tours","20","37","24","3","34",162
"13795","019","37169","Tours","20","37","24","3","34",162
"13796","019","37234","Tours","20","37","24","3","34",162
"13797","019","37163","Tours","20","37","24","3","34",162
"13798","019","37041","Tours","20","37","24","3","34",162
"13799","019","37110","Tours","20","37","24","3","34",162
"13800","019","37192","Tours","20","37","24","3","34",162
"13801","019","37231","Tours","20","37","24","3","34",162
"13802","019","37154","Tours","20","37","24","3","34",162
"13803","019","37142","Tours","20","37","24","3","34",162
"13804","019","37003","Tours","20","37","24","3","34",162
"13805","019","37068","Tours","20","37","24","3","34",162
"13806","019","37272","Tours","20","37","24","3","34",162
"13807","019","37170","Tours","20","37","24","3","34",162
"13808","019","37243","Tours","20","37","24","3","34",162
"13809","019","37165","Tours","20","37","24","3","34",162
"13810","019","37038","Tours","20","37","24","3","34",162
"13811","019","37241","Tours","20","37","24","3","34",162
"13812","019","37081","Tours","20","37","24","3","34",162
"13813","019","37200","Tours","20","37","24","3","34",162
"13814","019","37152","Tours","20","37","24","3","34",162
"13815","019","37194","Tours","20","37","24","3","34",162
"13816","019","37198","Tours","20","37","24","3","34",162
"13817","019","37070","Tours","20","37","24","3","34",162
"13818","019","37271","Tours","20","37","24","3","34",162
"13819","019","37122","Tours","12","37","24","3","34",162
"13820","019","37109","Tours","20","37","24","3","34",162
"13821","019","37062","Tours","20","37","24","3","34",162
"13822","019","37240","Tours","20","37","24","3","34",162
"13823","019","37030","Tours","20","37","24","3","34",162
"13824","019","37084","Tours","20","37","24","3","34",162
"13825","019","37136","Tours","20","37","24","3","34",162
"13826","019","37012","Tours","20","37","24","3","34",162
"13827","019","37232","Tours","20","37","24","3","34",162
"13828","019","37029","Tours","20","37","24","3","34",162
"13829","019","37128","Tours","20","37","24","3","34",162
"13830","019","37146","Tours","20","37","24","3","34",162
"13831","019","37147","Tours","20","37","24","3","34",162
"13832","019","37106","Tours","20","37","24","3","34",162
"13833","019","37117","Tours","20","37","24","3","34",162
"13834","019","37197","Tours","20","37","24","3","34",162
"13835","019","37187","Tours","20","37","24","3","34",162
"13836","019","37166","Tours","20","37","24","3","34",162
"13837","019","37008","Tours","20","37","24","3","34",162
"13838","019","37139","Tours","20","37","24","3","34",162
"13839","019","37077","Tours","20","37","24","3","34",162
"13840","019","37079","Tours","20","37","24","3","34",162
"13841","019","37188","Tours","20","37","24","3","34",162
"13842","019","37150","Tours","20","37","24","3","34",162
"13843","019","37204","Tours","20","37","24","3","34",162
"13844","019","37149","Tours","20","37","24","3","34",162
"13845","019","37195","Tours","12","37","24","3","34",162
"13846","019","37186","Tours","20","37","24","3","34",162
"13847","019","37066","Tours","20","37","24","3","34",162
"13848","019","37233","Tours","12","37","24","3","34",162
"13849","019","37264","Tours","20","37","24","3","34",162
"13850","019","37021","Tours","20","37","24","3","34",162
"13851","019","37137","Tours","20","37","24","3","34",162
"13852","019","37099","Tours","20","37","24","3","34",162
"13853","019","37175","Tours","20","37","24","3","34",162
"13854","019","37263","Tours","20","37","24","3","34",162
"13855","019","37091","Tours","20","37","24","3","34",162
"13856","019","37267","Tours","20","37","24","3","34",162
"13857","019","37167","Tours","20","37","24","3","34",162
"13858","019","37276","Tours","20","37","24","3","34",162
"13859","019","37123","Tours","20","37","24","3","34",162
"13860","019","37067","Tours","20","37","24","3","34",162
"13861","019","37274","Tours","20","37","24","3","34",162
"13862","019","37063","Tours","20","37","24","3","34",162
"13863","019","37254","Tours","20","37","24","3","34",162
"13864","019","37141","Tours","20","37","24","3","34",162
"13865","019","37016","Tours","20","37","24","3","34",162
"13866","019","37014","Tours","20","37","24","3","34",162
"13867","019","37080","Tours","20","37","24","3","34",162
"13868","019","37010","Tours","20","37","24","3","34",162
"13869","019","37176","Tours","20","37","24","3","34",162
"13870","019","37156","Tours","20","37","24","3","34",162
"13871","019","37151","Tours","20","37","24","3","34",162
"13872","019","37145","Tours","20","37","24","3","34",162
"13873","019","37182","Tours","20","37","24","3","34",162
"13874","019","37097","Tours","20","37","24","3","34",162
"13875","019","37056","Tours","20","37","24","3","34",162
"13876","019","37057","Tours","20","37","24","3","34",162
"13877","019","37174","Tours","20","37","24","3","34",162
"13878","019","37013","Tours","20","37","24","3","34",162
"13879","019","37266","Tours","20","37","24","3","34",162
"13880","019","37217","Tours","20","37","24","3","34",162
"13881","019","37090","Tours","20","37","24","3","34",162
"13882","019","37138","Tours","20","37","24","3","34",162
"13883","019","37092","Tours","20","37","24","3","34",162
"13884","019","37273","Tours","20","37","24","3","34",162
"13885","019","37025","Tours","20","37","24","3","34",162
"13886","019","37083","Tours","20","37","24","3","34",162
"13887","019","37100","Tours","20","37","24","3","34",162
"13888","019","37055","Tours","20","37","24","3","34",162
"13889","019","37172","Tours","20","37","24","3","34",162
"13890","019","37052","Tours","20","37","24","3","34",162
"13891","019","37257","Tours","20","37","24","3","34",162
"13892","019","37047","Tours","20","37","24","3","34",162
"13893","019","37018","Tours","20","37","24","3","34",162
"13894","019","37095","Tours","20","37","24","3","34",162
"13895","019","37015","Tours","20","37","24","3","34",162
"13896","019","37214","Tours","12","37","24","3","34",162
"13897","019","37206","Tours","20","37","24","3","34",162
"13898","019","37096","Tours","20","37","24","3","34",162
"13899","019","37098","Tours","20","37","24","3","34",162
"13900","019","37179","Tours","20","37","24","3","34",162
"13901","019","37093","Tours","20","37","24","3","34",162
"13902","019","37261","Tours","11","37","24","3","34",162
"13903","019","37224","Tours","20","37","24","3","34",162
"13904","019","37212","Tours","20","37","24","3","34",162
"13905","019","37171","Tours","20","37","24","3","34",162
"13906","019","37216","Tours","20","37","24","3","34",162
"13907","019","37049","Tours","20","37","24","3","34",162
"13908","019","37219","Tours","20","37","24","3","34",162
"13909","019","37134","Tours","20","37","24","3","34",162
"13910","019","37278","Tours","20","37","24","3","34",162
"13911","019","37101","Tours","20","37","24","3","34",162
"13912","019","37211","Tours","20","37","24","3","34",162
"13913","019","37213","Tours","20","37","24","3","34",162
"13914","019","37050","Tours","12","37","24","3","34",162
"13915","019","37223","Tours","20","37","24","3","34",162
"13916","019","37054","Tours","20","37","24","3","34",162
"13917","019","37082","Tours","20","37","24","3","34",162
"13918","019","37225","Tours","20","37","24","3","34",162
"13919","019","37086","Tours","20","37","24","3","34",162
"13920","019","37207","Tours","20","37","24","3","34",162
"13921","019","37262","Tours","20","37","24","3","34",162
"13922","019","37085","Tours","20","37","24","3","34",162
"13923","019","37208","Tours","12","37","24","3","34",162
"13924","020","54526","Nancy","12","54","44","3","34",353
"13925","020","54320","Nancy","20","54","44","3","34",353
"13926","020","54160","Nancy","20","54","44","3","34",353
"13927","020","54529","Nancy","20","54","44","3","34",353
"13928","020","54437","Nancy","20","54","44","3","34",353
"13929","020","54159","Nancy","20","54","44","3","34",353
"13930","020","54276","Nancy","20","54","44","3","34",353
"13931","020","54196","Nancy","20","54","44","3","34",353
